date,description_raw,amount,true_category,true_anomaly,description_clean,merchant,month,day_of_week,day_of_month,category,category_confidence,amount_abs,log_amount,merchant_frequency,merchant_median_amount,merchant_amount_ratio,merchant_high_ratio,merchant_positive_robust_z,is_anomaly_candidate,is_anomaly,anomaly_score,anomaly_reason
2026-06-24,TRADER JOES #551,96.33,Groceries,0,trader joes,trader joes,6,2,24,Groceries,0.8246,96.33,4.578107266438402,0.032,72.02,1.3375451263537907,1.3375451263537907,0.7638886728570246,False,False,13.6,
2026-06-24,AMAZON MARKETPLACE,35.59,Shopping,0,amazon marketplace,amazon marketplace,6,2,24,Shopping,0.8586,35.59,3.5997749790311153,0.034,69.9,0.5091559370529327,1.0,0.0,False,False,1.5,
2026-06-24,CHIPOTLE 1432,16.84,Dining,0,chipotle,chipotle,6,2,24,Dining,0.8391,16.84,2.8814431271518632,0.044,15.82,1.0644753476611883,1.0644753476611883,0.18080961226442224,False,False,14.1,
2026-06-24,SPOTIFY USA,13.14,Entertainment,0,spotify usa,spotify,6,2,24,Entertainment,0.8853,13.14,2.6490076604684267,0.022,16.63,0.7901383042693928,1.0,0.0,False,False,11.4,
2026-06-25,ETSY.COM,52.06,Shopping,0,etsy com,etsy,6,3,25,Shopping,0.8857,52.06,3.971423348709594,0.04,58.8,0.885374149659864,1.0,0.0,False,False,3.4,
2026-06-25,MOBIL 29182,407.72,Fuel,1,mobil,mobil,6,3,25,Fuel,0.8379,407.72,6.013030325022543,0.032,55.785,7.308774760240209,7.308774760240209,20.0,True,True,100.0,amount is 7.3x this merchant's typical amount (median $55.78)
2026-06-25,DUNKIN 349832,9.8,Dining,0,dunkin,dunkin,6,3,25,Dining,0.8728,9.8,2.379546134130174,0.044,7.555,1.297154202514891,1.297154202514891,0.5996957445643394,False,False,27.2,
2026-06-27,SPEEDWAY 8912,29.74,Fuel,0,speedway,speedway,6,5,27,Fuel,0.8361,29.74,3.4255647381104497,0.024,44.185,0.6730790992418241,1.0,0.0,False,False,8.3,
2026-06-27,SHELL OIL 88321,70.61,Fuel,0,shell oil,shell,6,5,27,Fuel,0.8847,70.61,4.271234729018849,0.028,55.515,1.271908493200036,1.271908493200036,0.8803664517336103,False,False,16.2,
2026-06-27,TRADER JOES #551,39.19,Groceries,0,trader joes,trader joes,6,5,27,Groceries,0.8246,39.19,3.6936182084611096,0.032,72.02,0.5441544015551236,1.0,0.0,False,False,2.4,
2026-06-28,HULU,11.39,Entertainment,0,hulu,hulu,6,6,28,Entertainment,0.907,11.39,2.516889695641051,0.02,17.52,0.6501141552511416,1.0,0.0,False,False,17.4,
2026-06-29,BP GAS STATION 2281,49.95,Fuel,0,bp gas station,bp,6,0,29,Fuel,0.8547,49.95,3.9308447596687337,0.018,49.95,1.0,1.0,0.0,False,False,15.2,
2026-06-29,MOBIL 29182,37.56,Fuel,0,mobil,mobil,6,0,29,Fuel,0.8379,37.56,3.652215469742345,0.032,55.785,0.6732992739983867,1.0,0.0,False,False,2.6,
2026-06-29,TARGET STORE 1192,19.99,Shopping,0,target store,target,6,0,29,Shopping,0.8032,19.99,3.0440461338325417,0.034,84.47,0.23665206582218537,1.0,0.0,False,False,3.9,
2026-06-30,CHIPOTLE 1432,10.61,Dining,0,chipotle,chipotle,6,1,30,Dining,0.8391,10.61,2.4518667957098,0.044,15.82,0.670670037926675,1.0,0.0,False,False,5.7,
2026-06-30,WHOLE FOODS MARKET,118.91,Groceries,0,whole foods market,whole foods,6,1,30,Groceries,0.8276,118.91,4.786741461391342,0.048,77.685,1.5306687262663319,1.5306687262663319,0.9017636309201438,False,False,25.5,
2026-07-01,SHELL OIL 88321,42.8,Fuel,0,shell oil,shell,7,2,1,Fuel,0.8847,42.8,3.7796338173824005,0.028,55.515,0.7709628028460775,1.0,0.0,False,False,5.4,
2026-07-01,MOBIL 29182,31.81,Fuel,0,mobil,mobil,7,2,1,Fuel,0.8379,31.81,3.4907333469730104,0.032,55.785,0.5702249708703057,1.0,0.0,False,False,4.1,
2026-07-02,TACO BELL 3982,5.72,Dining,0,taco bell,taco bell,7,3,2,Dining,0.861,5.72,1.9050881545350582,0.036,12.05,0.4746887966804979,1.0,0.0,False,False,19.9,
2026-07-02,TACO BELL 3982,13.29,Dining,0,taco bell,taco bell,7,3,2,Dining,0.861,13.29,2.659559991941776,0.036,12.05,1.1029045643153526,1.1029045643153526,0.35972840505418346,False,False,19.2,
2026-07-03,STARBUCKS STORE 12931,4.63,Dining,0,starbucks store,starbucks,7,4,3,Dining,0.8092,4.63,1.728109442151599,0.07,9.87,0.4690982776089159,1.0,0.0,False,False,34.9,
2026-07-03,COSTCO WHOLESALE,107.56,Groceries,0,costco wholesale,costco wholesale,7,4,3,Groceries,0.8857,107.56,4.687303015526614,0.06,107.98,0.9961103908131135,1.0,0.0,False,False,19.9,
2026-07-04,MOBIL 29182,52.72,Fuel,0,mobil,mobil,7,5,4,Fuel,0.8379,52.72,3.9837853716550367,0.032,55.785,0.9450569149412925,1.0,0.0,False,False,1.8,
2026-07-04,STARBUCKS STORE 12931,12.3,Dining,0,starbucks store,starbucks,7,5,4,Dining,0.8092,12.3,2.5877640352277083,0.07,9.87,1.2462006079027357,1.2462006079027357,0.6689847124604604,False,False,35.7,
2026-07-04,STARBUCKS STORE 12931,10.81,Dining,0,starbucks store,starbucks,7,5,4,Dining,0.8092,10.81,2.468946630209271,0.07,9.87,1.0952380952380953,1.0952380952380953,0.2587842097583676,False,False,36.8,
2026-07-05,ETSY.COM,43.5,Shopping,0,etsy com,etsy,7,6,5,Shopping,0.8857,43.5,3.7954891891721947,0.04,58.8,0.7397959183673469,1.0,0.0,False,False,3.9,
2026-07-05,DUNKIN 349832,6.52,Dining,0,dunkin,dunkin,7,6,5,Dining,0.8728,6.52,2.017566137961748,0.044,7.555,0.8630046326935804,1.0,0.0,False,False,12.5,
2026-07-05,SPEEDWAY 8912,36.1,Fuel,0,speedway,speedway,7,6,5,Fuel,0.8361,36.1,3.6136169696133895,0.024,44.185,0.8170193504583003,1.0,0.0,False,False,7.9,
2026-07-05,COSTCO WHOLESALE,104.79,Groceries,0,costco wholesale,costco wholesale,7,6,5,Groceries,0.8857,104.79,4.661455996998683,0.06,107.98,0.9704574921281719,1.0,0.0,False,False,18.8,
2026-07-05,CHIPOTLE 1432,21.99,Dining,0,chipotle,chipotle,7,6,5,Dining,0.8391,21.99,3.1350593387750902,0.044,15.82,1.3900126422250314,1.3900126422250314,1.0937208898740054,False,False,23.1,
2026-07-05,MCDONALDS F3812,16.62,Dining,0,mcdonalds f,mcdonalds,7,6,5,Dining,0.8766,16.62,2.8690346205080335,0.056,11.995000000000001,1.385577323884952,1.385577323884952,0.8442543335803119,False,False,29.4,
2026-07-06,MCDONALDS F3812,6.02,Dining,0,mcdonalds f,mcdonalds,7,0,6,Dining,0.8766,6.02,1.9487632180377197,0.056,11.995000000000001,0.5018757815756565,1.0,0.0,False,False,22.0,
2026-07-07,PANERA BREAD 2918,20.03,Dining,0,panera bread,panera bread,7,1,7,Dining,0.8521,20.03,3.0459499897146083,0.046,18.11,1.106018774157924,1.106018774157924,0.3679040506235977,False,False,16.6,
2026-07-08,KROGER #912,32.4,Groceries,0,kroger,kroger,7,2,8,Groceries,0.7572,32.4,3.5085558999826545,0.026,71.93,0.4504379257611566,1.0,0.0,False,False,7.6,
2026-07-08,MCDONALDS F3812,9.97,Dining,0,mcdonalds f,mcdonalds,7,2,8,Dining,0.8766,9.97,2.395164274287139,0.056,11.995000000000001,0.8311796581909129,1.0,0.0,False,False,12.3,
2026-07-08,WHOLE FOODS MARKET,137.32,Groceries,0,whole foods market,whole foods,7,2,8,Groceries,0.8276,137.32,4.929569841375035,0.048,77.685,1.7676514127566454,1.7676514127566454,1.3044675349890302,False,False,38.6,
2026-07-09,CHEVRON 5812,42.52,Fuel,0,chevron,chevron,7,3,9,Fuel,0.9404,42.52,3.773220602547687,0.034,56.98,0.7462267462267463,1.0,0.0,False,False,0.5,
2026-07-10,DUNKIN 349832,5.06,Dining,0,dunkin,dunkin,7,4,10,Dining,0.8728,5.06,1.801709800081223,0.044,7.555,0.6697551290536069,1.0,0.0,False,False,17.0,
2026-07-10,AMZN MKTP US,95.51,Shopping,0,amzn mktp us,amazon,7,4,10,Shopping,0.8063,95.51,4.569646629919045,0.034,90.57,1.0545434470575248,1.0545434470575248,0.13900643937481805,False,False,9.1,
2026-07-10,STARBUCKS STORE 12931,11.81,Dining,0,starbucks store,starbucks,7,4,10,Dining,0.8092,11.81,2.550226115908643,0.07,9.87,1.1965552178318137,1.1965552178318137,0.5340865605651413,False,False,36.7,
2026-07-11,TACO BELL 3982,11.11,Dining,0,taco bell,taco bell,7,5,11,Dining,0.861,11.11,2.494031557565001,0.036,12.05,0.9219917012448132,1.0,0.0,False,False,6.8,
2026-07-11,AMAZON MARKETPLACE,67.07,Shopping,0,amazon marketplace,amazon marketplace,7,5,11,Shopping,0.8586,67.07,4.22053658745986,0.034,69.9,0.9595135908440627,1.0,0.0,False,False,0.5,
2026-07-11,AMZN MKTP US,92.35,Shopping,0,amzn mktp us,amazon,7,5,11,Shopping,0.8063,92.35,4.536355869987732,0.034,90.57,1.0196533068344926,1.0196533068344926,0.05008734050347686,False,False,9.3,
2026-07-11,SHOPRITE #441,91.41,Groceries,0,shoprite,shoprite,7,5,11,Groceries,0.7574,91.41,4.526235197899949,0.034,89.38,1.0227120161109868,1.0227120161109868,0.04884824265920403,False,False,9.1,
2026-07-12,MCDONALDS F3812,9.29,Dining,0,mcdonalds f,mcdonalds,7,6,12,Dining,0.8766,9.29,2.331172549845958,0.056,11.995000000000001,0.7744893705710711,1.0,0.0,False,False,12.7,
2026-07-12,DUNKIN 349832,10.11,Dining,0,dunkin,dunkin,7,6,12,Dining,0.8728,10.11,2.4078456036515385,0.044,7.555,1.3381866313699537,1.3381866313699537,0.6825045110743369,False,False,27.9,
2026-07-12,AMZN MKTP US,25.43,Shopping,0,amzn mktp us,amazon,7,6,12,Shopping,0.8063,25.43,3.2744997286161976,0.034,90.57,0.2807772993264878,1.0,0.0,False,False,4.0,
2026-07-13,PANERA BREAD 2918,22.71,Dining,0,panera bread,panera bread,7,0,13,Dining,0.8521,22.71,3.165896900077314,0.046,18.11,1.2540033130866926,1.2540033130866926,0.881436787952369,False,False,20.7,
2026-07-13,ETSY.COM,98.16,Shopping,0,etsy com,etsy,7,0,13,Shopping,0.8857,98.16,4.5967347071669895,0.04,58.8,1.6693877551020408,1.6693877551020408,1.1841193707849593,False,False,26.4,
2026-07-13,MCDONALDS F3812,12.38,Dining,0,mcdonalds f,mcdonalds,7,0,13,Dining,0.8766,12.38,2.5937610547000824,0.056,11.995000000000001,1.032096706961234,1.032096706961234,0.07027846884938808,False,False,23.3,
2026-07-14,KROGER #912,71.93,Groceries,0,kroger,kroger,7,1,14,Groceries,0.7572,71.93,4.289500076996142,0.026,71.93,1.0,1.0,0.0,False,False,8.5,
2026-07-14,COSTCO WHOLESALE,114.14,Groceries,0,costco wholesale,costco wholesale,7,1,14,Groceries,0.8857,114.14,4.7461487792476635,0.06,107.98,1.057047601407668,1.057047601407668,0.11447480585137962,False,False,28.5,
2026-07-14,TARGET STORE 1192,109.46,Shopping,0,target store,target,7,1,14,Shopping,0.8032,109.46,4.704653464473042,0.034,84.47,1.2958446785841127,1.2958446785841127,0.4658796041824242,False,False,13.6,
2026-07-14,STARBUCKS STORE 12931,4.49,Dining,0,starbucks store,starbucks,7,1,14,Dining,0.8092,4.49,1.7029282555214393,0.07,9.87,0.4549138804457954,1.0,0.0,False,False,36.3,
2026-07-15,EBAY COMMERCE,39.7,Shopping,0,ebay commerce,ebay commerce,7,2,15,Shopping,0.8827,39.7,3.7062280924485496,0.03,93.2,0.4259656652360515,1.0,0.0,False,False,3.2,
2026-07-15,MCDONALDS F3812,18.93,Dining,0,mcdonalds f,mcdonalds,7,2,15,Dining,0.8766,18.93,2.9922261342247034,0.056,11.995000000000001,1.578157565652355,1.578157565652355,1.2659251466766404,False,False,35.9,
2026-07-15,TRADER JOES #551,67.24,Groceries,0,trader joes,trader joes,7,2,15,Groceries,0.8246,67.24,4.223030903183424,0.032,72.02,0.9336295473479589,1.0,0.0,False,False,2.2,
2026-07-16,SHOPRITE #441,65.32,Groceries,0,shoprite,shoprite,7,3,16,Groceries,0.7574,65.32,4.1944915108270395,0.034,89.38,0.7308122622510629,1.0,0.0,False,False,0.4,
2026-07-16,AMZN MKTP US,65.4,Shopping,0,amzn mktp us,amazon,7,3,16,Shopping,0.8063,65.4,4.1956970564823886,0.034,90.57,0.722093408413382,1.0,0.0,False,False,0.4,
2026-07-16,STARBUCKS STORE 12931,9.0,Dining,0,starbucks store,starbucks,7,3,16,Dining,0.8092,9.0,2.302585092994046,0.07,9.87,0.9118541033434652,1.0,0.0,False,False,22.4,
2026-07-16,CHIPOTLE 1432,13.47,Dining,0,chipotle,chipotle,7,3,16,Dining,0.8391,13.47,2.6720775406433925,0.044,15.82,0.8514538558786346,1.0,0.0,False,False,5.6,
2026-07-16,PANERA BREAD 2918,13.8,Dining,0,panera bread,panera bread,7,3,16,Dining,0.8521,13.8,2.6946271807700692,0.046,18.11,0.7620099392600773,1.0,0.0,False,False,6.9,
2026-07-17,STARBUCKS STORE 12931,8.82,Dining,0,starbucks store,starbucks,7,4,17,Dining,0.8092,8.82,2.2844211223663744,0.07,9.87,0.8936170212765958,1.0,0.0,False,False,22.6,
2026-07-17,MCDONALDS F3812,7.39,Dining,0,mcdonalds f,mcdonalds,7,4,17,Dining,0.8766,7.39,2.127040520479115,0.056,11.995000000000001,0.6160900375156314,1.0,0.0,False,False,15.6,
2026-07-18,AMZN MKTP US,20.98,Shopping,0,amzn mktp us,amazon,7,5,18,Shopping,0.8063,20.98,3.090132948975475,0.034,90.57,0.23164403224025618,1.0,0.0,False,False,4.0,
2026-07-18,EBAY COMMERCE,118.1,Shopping,0,ebay commerce,ebay commerce,7,5,18,Shopping,0.8827,118.1,4.779963476361254,0.03,93.2,1.2671673819742488,1.2671673819742488,0.6796770502212554,False,False,16.5,
2026-07-18,WHOLE FOODS MARKET,35.34,Groceries,0,whole foods market,whole foods,7,5,18,Groceries,0.8276,35.34,3.592919062968025,0.048,77.685,0.45491407607646267,1.0,0.0,False,False,8.9,
2026-07-18,ETSY.COM,45.23,Shopping,0,etsy com,etsy,7,5,18,Shopping,0.8857,45.23,3.833628938000134,0.04,58.8,0.76921768707483,1.0,0.0,False,False,3.6,
2026-07-19,ALDI #128,98.18,Groceries,0,aldi,aldi,7,6,19,Groceries,0.7881,98.18,4.596936381060988,0.03,68.7,1.4291120815138283,1.4291120815138283,1.069031590826346,False,False,19.3,
2026-07-19,CHIPOTLE 1432,12.1,Dining,0,chipotle,chipotle,7,6,19,Dining,0.8391,12.1,2.5726122302071057,0.044,15.82,0.7648546144121365,1.0,0.0,False,False,5.5,
2026-07-19,TRADER JOES #551,73.6,Groceries,0,trader joes,trader joes,7,6,19,Groceries,0.8246,73.6,4.312140507209715,0.032,72.02,1.021938350458206,1.021938350458206,0.049648050313208444,False,False,9.6,
2026-07-19,CHIPOTLE 1432,15.44,Dining,0,chipotle,chipotle,7,6,19,Dining,0.8391,15.44,2.7997173896280336,0.044,15.82,0.9759797724399494,1.0,0.0,False,False,5.7,
2026-07-19,COSTCO WHOLESALE,48.33,Groceries,0,costco wholesale,costco wholesale,7,6,19,Groceries,0.8857,48.33,3.8985324152456466,0.06,107.98,0.44758288571957766,1.0,0.0,False,False,15.1,
2026-07-19,STARBUCKS STORE 12931,13.21,Dining,0,starbucks store,starbucks,7,6,19,Dining,0.8092,13.21,2.6539459421090092,0.07,9.87,1.3383991894630194,1.3383991894630194,0.9195098516946244,False,False,39.3,
2026-07-21,SPEEDWAY 8912,36.4,Fuel,0,speedway,speedway,7,1,21,Fuel,0.8361,36.4,3.6216707044204863,0.024,44.185,0.8238089849496435,1.0,0.0,False,False,7.9,
2026-07-21,DUNKIN 349832,7.32,Dining,0,dunkin,dunkin,7,1,21,Dining,0.8728,7.32,2.1186622548331173,0.044,7.555,0.9688947716743879,1.0,0.0,False,False,10.2,
2026-07-21,PANERA BREAD 2918,23.58,Dining,0,panera bread,panera bread,7,1,21,Dining,0.8521,23.58,3.201933104137889,0.046,18.11,1.3020430701270016,1.3020430701270016,1.0481433108911862,False,False,22.2,
2026-07-21,BEST BUY 882,100.02,Shopping,0,best buy,best buy,7,1,21,Shopping,0.8555,100.02,4.615318517039906,0.038,117.4,0.8519591141396933,1.0,0.0,False,False,7.9,
2026-07-22,STARBUCKS STORE 12931,9.3,Dining,0,starbucks store,starbucks,7,2,22,Dining,0.8092,9.3,2.33214389523559,0.07,9.87,0.9422492401215807,1.0,0.0,False,False,22.0,
2026-07-22,WHOLE FOODS MARKET,62.0,Groceries,0,whole foods market,whole foods,7,2,22,Groceries,0.8276,62.0,4.143134726391533,0.048,77.685,0.7980948703095836,1.0,0.0,False,False,8.0,
2026-07-22,MOBIL 29182,57.45,Fuel,0,mobil,mobil,7,2,22,Fuel,0.8379,57.45,4.068171687918078,0.032,55.785,1.02984673299274,1.02984673299274,0.09951503008671117,False,False,10.3,
2026-07-23,SHOPRITE #441,96.99,Groceries,0,shoprite,shoprite,7,3,23,Groceries,0.7574,96.99,4.584865432647727,0.034,89.38,1.0851420899530095,1.0851420899530095,0.18312075203770564,False,False,9.3,
2026-07-23,SHELL OIL 88321,42.89,Fuel,0,shell oil,shell,7,3,23,Fuel,0.8847,42.89,3.7816865037001426,0.028,55.515,0.7725839863100064,1.0,0.0,False,False,5.4,
2026-07-23,ALDI #128,99.64,Groceries,0,aldi,aldi,7,3,23,Groceries,0.7881,99.64,4.611549792952131,0.03,68.7,1.4503639010189229,1.4503639010189229,1.1219754891508527,False,False,20.3,
2026-07-23,CHIPOTLE 1432,16.2,Dining,0,chipotle,chipotle,7,3,23,Dining,0.8391,16.2,2.8449093838194073,0.044,15.82,1.0240202275600505,1.0240202275600505,0.06736044378478462,False,False,12.7,
2026-07-23,TARGET STORE 1192,20.45,Shopping,0,target store,target,7,3,23,Shopping,0.8032,20.45,3.065724645374026,0.034,84.47,0.2420977861962827,1.0,0.0,False,False,4.2,
2026-07-24,SHELL OIL 88321,65.19,Fuel,0,shell oil,shell,7,4,24,Fuel,0.8847,65.19,4.1925293941308315,0.028,55.515,1.1742772223723317,1.1742772223723317,0.5642626976166066,False,False,15.6,
2026-07-24,SPOTIFY USA,19.64,Entertainment,0,spotify usa,spotify,7,4,24,Entertainment,0.8853,19.64,3.027230940613362,0.022,16.63,1.180998196031269,1.180998196031269,1.2066546402084593,False,False,27.8,
2026-07-24,SHOPRITE #441,91.62,Groceries,0,shoprite,shoprite,7,4,24,Groceries,0.7574,91.62,4.528505101052606,0.034,89.38,1.02506153501902,1.02506153501902,0.053901509141190844,False,False,8.6,
2026-07-25,WHOLE FOODS MARKET,71.88,Groceries,0,whole foods market,whole foods,7,5,25,Groceries,0.8276,71.88,4.288814252951703,0.048,77.685,0.9252751496427881,1.0,0.0,False,False,8.7,
2026-07-25,SHOPRITE #441,119.85,Groceries,0,shoprite,shoprite,7,5,25,Groceries,0.7574,119.85,4.794550107149492,0.034,89.38,1.340904005370329,1.340904005370329,0.733204903362535,False,False,13.5,
2026-07-25,PANERA BREAD 2918,21.24,Dining,0,panera bread,panera bread,7,5,25,Dining,0.8521,21.24,3.1018924693823817,0.046,18.11,1.172832689122032,1.172832689122032,0.5997602491936769,False,False,18.8,
2026-07-25,BP GAS STATION 2281,44.66,Fuel,0,bp gas station,bp,7,5,25,Fuel,0.8547,44.66,3.821222641101649,0.018,49.95,0.894094094094094,1.0,0.0,False,False,14.6,
2026-07-25,STARBUCKS STORE 12931,7.42,Dining,0,starbucks store,starbucks,7,5,25,Dining,0.8092,7.42,2.130609828254235,0.07,9.87,0.7517730496453902,1.0,0.0,False,False,23.8,
2026-07-26,AMZN MKTP US,102.64,Shopping,0,amzn mktp us,amazon,7,6,26,Shopping,0.8063,102.64,4.640923355693909,0.034,90.57,1.133267086231644,1.133267086231644,0.33963719094211553,False,False,11.6,
2026-07-26,STARBUCKS STORE 12931,6.41,Dining,0,starbucks store,starbucks,7,6,26,Dining,0.8092,6.41,2.0028304393079956,0.07,9.87,0.6494427558257346,1.0,0.0,False,False,26.4,
2026-07-27,DUNKIN 349832,8.16,Dining,0,dunkin,dunkin,7,0,27,Dining,0.8728,8.16,2.214846178686039,0.044,7.555,1.0800794176042356,1.0800794176042356,0.16161065722112491,False,False,22.1,
2026-07-27,PANERA BREAD 2918,16.48,Dining,0,panera bread,panera bread,7,0,27,Dining,0.8521,16.48,2.8610573702273894,0.046,18.11,0.909994478188846,1.0,0.0,False,False,6.6,
2026-07-27,MAX STREAMING,19.31,Entertainment,0,max streaming,max streaming,7,0,27,Entertainment,0.9204,19.31,3.011113375592293,0.022,16.68,1.157673860911271,1.157673860911271,0.3272897965725913,False,False,20.9,
2026-07-27,AMAZON MARKETPLACE,17.66,Shopping,0,amazon marketplace,amazon marketplace,7,0,27,Shopping,0.8586,17.66,2.926382195419198,0.034,69.9,0.2526466380543634,1.0,0.0,False,False,4.5,
2026-07-27,EBAY COMMERCE,114.3,Shopping,0,ebay commerce,ebay commerce,7,0,27,Shopping,0.8827,114.3,4.747537427275013,0.03,93.2,1.2263948497854076,1.2263948497854076,0.5759512353280517,False,False,17.6,
2026-07-28,ALDI #128,77.42,Groceries,0,aldi,aldi,7,1,28,Groceries,0.7881,77.42,4.362078996864185,0.03,68.7,1.1269286754002912,1.1269286754002912,0.3162128721847264,False,False,12.3,
2026-07-28,APPLE MUSIC,12.34,Entertainment,0,apple music,apple music,7,1,28,Entertainment,0.8728,12.34,2.590767040487478,0.014,9.74,1.2669404517453797,1.2669404517453797,1.1849161990805046,False,False,43.0,
2026-07-28,COSTCO WHOLESALE,105.1,Groceries,0,costco wholesale,costco wholesale,7,1,28,Groceries,0.8857,105.1,4.664382045619937,0.06,107.98,0.9733283941470642,1.0,0.0,False,False,18.8,
2026-07-28,AMZN MKTP US,41.71,Shopping,0,amzn mktp us,amazon,7,1,28,Shopping,0.8063,41.71,3.754433084853375,0.034,90.57,0.46052776857679145,1.0,0.0,False,False,0.5,
2026-07-28,AMZN MKTP US,118.06,Shopping,0,amzn mktp us,amazon,7,1,28,Shopping,0.8063,118.06,4.779627567725244,0.034,90.57,1.303522137573148,1.303522137573148,0.7735398822699879,False,False,13.3,
2026-07-29,EXXON 57291,74.97,Fuel,0,exxon,exxon,7,2,29,Fuel,0.8754,74.97,4.33033852551513,0.014,59.83,1.2530503092094267,1.2530503092094267,1.2877415004382915,False,False,39.8,
2026-07-30,BEST BUY 882,88.16,Shopping,0,best buy,best buy,7,3,30,Shopping,0.8555,88.16,4.490432508517668,0.038,117.4,0.7509369676320272,1.0,0.0,False,False,5.9,
2026-07-30,TRADER JOES #551,41.37,Groceries,0,trader joes,trader joes,7,3,30,Groceries,0.8246,41.37,3.7464405646384678,0.032,72.02,0.5744237711746737,1.0,0.0,False,False,2.0,
2026-07-30,WHOLE FOODS MARKET,83.49,Groceries,0,whole foods market,whole foods,7,3,30,Groceries,0.8276,83.49,4.436633184164753,0.048,77.685,1.0747248503572118,1.0747248503572118,0.12697969381422508,False,False,16.8,
2026-07-30,DUNKIN 349832,10.32,Dining,0,dunkin,dunkin,7,3,30,Dining,0.8728,10.32,2.4265710727750367,0.044,7.555,1.3659827928524158,1.3659827928524158,0.7386007722585292,False,False,28.6,
